"","ID","date","postcode","property_type","whether_old_or_new","freehold_or_leasehold","address1","address2","address3","town","local_aut","county","postcode_short","current_energy_rating","total_floor_area","number_habitable_rooms","co2_emissions_current","co2_emissions_potential","energy_consumption_current","energy_consumption_potential","windows_energy_eff","tenure","latitude","longitude","population","altitude","london_zone","nearest_station","water_company","average_income","district","type_of_closest_station","num_tube_lines","num_rail_lines","num_light_rail_lines","distance_to_station","asking_price","predict","profit_pct","buy"
"1536",10106,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"DA7","C",113,5,3.6,1.7,165,75,"Good","owner-occupied",51.459873,0.137867,57,53,5,"bexleyheath","Thames Water",49900,"Bexley","rail",0,1,0,0.481585,506000,426031.629451497,-15.8040258000993,0
"1537",6172,NA,NA,"T","N","F",NA,NA,NA,"WALTHAMSTOW",NA,NA,"E17","C",68,3,2.5,0.7,188,48,"Average","owner-occupied",51.576423,-0.031903,153,10,3,"st james street","Thames Water",48100,"Waltham Forest","light_rail",0,0,1,0.562367,525000,441857.990122702,-15.8365733099616,0
"1538",9185,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"RM8","C",111,6,3.6,2.1,182,103,"Average","owner-occupied",51.545671,0.119171,92,7,5,"becontree","Essex & Suffolk Water",39400,"Barking and Dagenham","tube",1,0,0,0.6537128,457000,384485.03602395,-15.8676069969475,0
"1539",11973,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SW18","C",127,4,3.7,2.1,167,92,"Good","owner-occupied",51.441394,-0.195922,103,12,3,"earlsfield","Thames Water",75000,"Wandsworth","rail",0,1,0,0.5101694,1204000,1012455.8859221,-15.9089795745765,0
"1540",10290,NA,NA,"D","N","F",NA,NA,NA,NA,NA,NA,"HA4","D",161,7,5.8,3.5,203,124,"Average","owner-occupied",51.576054,-0.408392,42,58,6,"ruislip manor","Affinity Water",58100,"Hillingdon","tube",2,0,0,0.2678234,945000,794516.630747301,-15.9241660584867,0
"1541",2110,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"N8","C",154,7,5,2.8,182,100,"Good","owner-occupied",51.588809,-0.125882,83,38,3,"hornsey","Thames Water",63900,"Haringey","rail",0,1,0,0.7916636,1423000,1196238.20685633,-15.935473868143,0
"1542",12125,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"SE10","E",62,5,4.4,0.9,401,78,"Very Poor","owner-occupied",51.486923,0.002425,9,6,3,"maze hill","Thames Water",58500,"Greenwich","rail",0,1,0,0.338663,567000,475980.678647289,-16.0527903620302,0
"1543",4917,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SW6","D",145,5,6.5,4.1,209,124,"Poor","owner-occupied",51.471237,-0.192225,56,7,2,"parsons green","Thames Water",58900,"Hammersmith and Fulham","tube",1,0,0,0.7823426,1711000,1435651.35372792,-16.0928489931082,0
"1544",6020,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"IG6","E",82,5,5,1.1,351,72,"Average","owner-occupied",51.606372,0.105706,97,37,4,"hainault","Thames Water",41800,"Redbridge","tube",1,0,0,0.7028034,456000,382616.200557034,-16.0929384743347,0
"1545",9876,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"BR2","E",83,4,5.6,1.9,323,97,"Poor","owner-occupied",51.403095,0.008006,139,41,4,"shortlands","Thames Water",63100,"Bromley","rail",0,1,0,0.3442556,586000,491655.393944957,-16.099762125434,0
"1546",6981,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SW11","D",160.28,9,8.5,7,269,221,"Poor","owner-occupied",51.458792,-0.167861,117,17,2,"clapham junction","Thames Water",74000,"Wandsworth","light_rail",0,1,1,0.5791448,1621000,1358900.43170095,-16.1690048302928,0
"1547",1358,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"E15","D",94,5,3.8,2,227,116,"Average","rental (private)",51.549139,0.010564,141,10,3,"maryland","Thames Water",44400,"Newham","rail",0,1,0,0.3566836,495000,414932.212880517,-16.1753105291885,0
"1548",10086,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"SE20","E",144,8,7,2.8,278,109,"Poor","rental (private)",51.41989,-0.049781,102,37,4,"penge east","Thames Water",55200,"Bromley","rail",0,1,0,0.2156258,809000,678012.033190815,-16.1913432397014,0
"1549",3418,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"HA4","D",63,4,2.3,2,208,180,"Average","owner-occupied",51.562406,-0.417813,64,39,5,"ruislip gardens","Affinity Water",59200,"Hillingdon","tube",1,0,0,0.658684,363000,304123.975287895,-16.219290554299,0
"1550",435,NA,NA,"F","N","F",NA,NA,NA,NA,NA,NA,"SW12","D",95,5,3.7,1.1,205,59,"Good","owner-occupied",51.447872,-0.1471,65,25,3,"balham","Thames Water",69000,"Wandsworth","tube",1,1,0,0.3995602,826000,691939.030441968,-16.2301415929821,0
"1551",10585,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"N8","C",66,4,2.3,1.4,185,108,"Good","owner-occupied",51.591651,-0.126656,105,43,3,"alexandra palace","Thames Water",53100,"Haringey","rail",0,1,0,0.661791,536000,448867.295747045,-16.2561015397304,0
"1552",7814,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"E3","C",45,2,1,1,120,120,"Good","owner-occupied",51.524553,-0.01429,54,9,2,"bromley-by-bow","Thames Water",48300,"Tower Hamlets","tube",2,0,0,0.2305394,338000,282976.830506975,-16.2790442287055,0
"1553",3551,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"NW1","C",100,3,2.6,2.2,150,125,"Average","owner-occupied",51.539067,-0.148399,67,36,2,"camden town","Thames Water",54500,"Camden","tube",1,0,0,0.4312516,1064000,890493.607599185,-16.3069917669939,0
"1554",5235,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"NW3","D",78,3,4.2,3.2,281,210,"Poor","owner-occupied",51.550752,-0.167569,37,70,2,"belsize park","Thames Water",65400,"Camden","tube",1,0,0,0.2398604,846000,708033.772474182,-16.3080647193638,0
"1555",3554,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW19","D",72,3,3.4,1.7,271,137,"Very Poor","owner-occupied",51.418004,-0.172714,113,17,3,"colliers wood","Thames Water",64700,"Merton","tube",1,0,0,0.4020458,562000,470280.99356576,-16.3201079064484,0
"1556",669,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"RM14","D",95,5,3.6,1.2,219,71,"Average","owner-occupied",51.571419,0.267721,85,29,6,"upminster","Essex & Suffolk Water",48100,"Havering","tube",1,0,1,1.5081378,455000,380628.191781238,-16.3454523557719,0
"1557",12330,NA,NA,"D","N","F",NA,NA,NA,NA,NA,NA,"HA6","F",163,6,13,5.2,455,179,"Average","owner-occupied",51.614462,-0.436037,34,77,6,"northwood","Affinity Water",62000,"Hillingdon","tube",1,0,0,0.6238856,1075000,899082.780625348,-16.3643924999676,0
"1558",4261,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"E8","C",52.93,2,1.6,1.4,183,155,"Average","rental (private)",51.541661,-0.070537,15,20,2,"haggerston","Thames Water",53300,"Hackney","light_rail",0,0,1,0.3597906,471000,393887.022852043,-16.3721819847042,0
"1559",1496,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"EN1","E",113.7,6,9.2,6.9,417,313,"Average","owner-occupied",51.639263,-0.077539,76,26,5,"bush hill park","Thames Water",56700,"Enfield","light_rail",0,0,1,0.549939,735000,614561.462163637,-16.3861956239949,0
"1560",3959,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"N14","C",54,3,1.5,1.2,149,120,"Good","owner-occupied",51.628173,-0.126323,68,71,4,"southgate","Thames Water",47600,"Enfield","tube",1,0,0,0.3815396,383000,320237.578778625,-16.3870551491842,0
"1561",6320,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"KT1","D",55,3,2.7,1.4,274,144,"Very Poor","owner-occupied",51.402865,-0.297199,87,14,6,"surbiton","Thames Water",64600,"Kingston upon Thames","rail",0,1,0,0.9687626,411000,343633.378515155,-16.3909054707652,0
"1562",9695,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"DA7","E",93,5,5.7,2.7,350,162,"Average","owner-occupied",51.459927,0.162845,104,48,6,"barnehurst","Thames Water",51400,"Bexley","rail",0,1,0,0.59033,465000,388653.70916456,-16.4185571689119,0
"1563",6018,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"TW8","C",113,4,3.4,2,170,98,"Average","owner-occupied",51.492772,-0.308457,36,16,4,"brentford","Thames Water",50200,"Hounslow","rail",0,1,0,0.3827824,650000,543021.287818445,-16.4582634125468,0
"1564",13676,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"BR1","F",86,3,6.3,2.4,418,154,"Poor","owner-occupied",51.411923,0.007674,107,70,4,"shortlands","Thames Water",56100,"Bromley","rail",0,1,0,0.6220214,544000,454410.307483656,-16.4686934772691,0
"1565",7881,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"BR6","D",91,5,4,2.3,248,138,"Good","owner-occupied",51.371974,0.11216,56,81,6,"orpington","Thames Water",50900,"Bromley","rail",0,1,0,1.2477712,505000,421807.620414683,-16.4737385317459,0
"1566",6534,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"W4","C",141,6,3.4,1.7,137,68,"Good","owner-occupied",51.499778,-0.258724,84,10,2,"turnham green","Thames Water",72900,"Hounslow","tube",2,0,0,0.456729,1586000,1323587.25990265,-16.5455699935277,0
"1567",1873,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"E14","B",40,2,0.8,0.8,110,110,"Good","rental (private)",51.498861,-0.020622,64,6,2,"south quay","Thames Water",64700,"Tower Hamlets","light_rail",0,0,1,0.5083052,438000,365464.338223959,-16.5606533735253,0
"1568",7728,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"KT2","E",114,5,6.1,2.2,302,110,"Average","owner-occupied",51.419076,-0.292699,64,10,6,"kingston","Thames Water",59400,"Kingston upon Thames","rail",0,1,0,0.6437704,718000,599069.882878521,-16.5640831645514,0
"1569",15131,NA,NA,"T","N","F",NA,NA,NA,"CHADWELL HEATH",NA,NA,"RM6","D",96,5,3.9,1.4,234,84,"Average","owner-occupied",51.570499,0.142043,78,19,5,"chadwell heath","Essex & Suffolk Water",47800,"Redbridge","rail",0,1,0,0.6735976,450000,375459.612203915,-16.5645306213522,0
"1570",1801,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"HA8","D",52,3,3.1,2.3,350,260,"Average","owner-occupied",51.60701,-0.267766,72,50,4,"burnt oak","Affinity Water",43800,"Barnet","tube",1,0,0,0.8071986,345000,287824.315486703,-16.5726621777672,0
"1571",9602,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SE23","D",91,4,4.7,2,291,123,"Average","owner-occupied",51.434419,-0.038818,91,33,4,"lower sydenham","Thames Water",45100,"Lewisham","rail",0,1,0,0.7574866,475000,396234.978055248,-16.5821098831056,0
"1572",7745,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"RM7","D",143,8,4.7,2.4,186,95,"Average","owner-occupied",51.565406,0.182219,43,11,6,"romford","Essex & Suffolk Water",43700,"Havering","light_rail",0,1,1,1.2564708,546000,455044.224317726,-16.6585669747755,0
"1573",14204,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SW15","E",90,4,5.7,3.6,360,220,"Average","owner-occupied",51.459775,-0.237978,55,26,3,"barnes","Thames Water",52500,"Kingston upon Thames","rail",0,1,0,0.8028488,655000,545285.068132366,-16.7503712775013,0
"1574",15836,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"E5","C",74.66,4,2.6,1.9,210,149,"Average","owner-occupied",51.56426,-0.051026,83,12,2,"clapton","Thames Water",44600,"Hackney","light_rail",0,0,1,0.3336918,561000,466594.04595714,-16.8281558008663,0
"1575",13613,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"KT6","D",61.3,3,3.3,2.6,325,256,"Very Poor","owner-occupied",51.384322,-0.305259,75,34,6,"surbiton","Thames Water",63300,"Kingston upon Thames","rail",0,1,0,0.8973016,407000,338288.576242904,-16.8824136995321,0
"1576",10910,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"N21","D",205,7,7.2,4.9,199,134,"Average","owner-occupied",51.637456,-0.101344,50,52,4,"winchmore hill","Thames Water",62600,"Enfield","rail",0,1,0,0.2529098,1285000,1067741.19201713,-16.9073002321302,0
"1577",11738,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"HA0","D",61,3,2.5,1.5,213,126,"Average","owner-occupied",51.563367,-0.308205,69,50,4,"north wembley","Affinity Water",50600,"Brent","tube",2,0,1,0.1969838,342000,284169.017012503,-16.909644148391,0
"1578",14403,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"UB3","D",78,4,3.4,2,229,133,"Average","rental (social)",51.512734,-0.419938,48,35,5,"hayes and harlington","Affinity Water",49200,"Hillingdon","rail",0,1,0,0.6655194,456000,378869.802106303,-16.914517081951,0
"1579",15354,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"N1","C",43.04,2,1.6,1.5,218,213,"Good","owner-occupied",51.536829,-0.102319,49,35,1,"angel","Thames Water",63500,"Islington","tube",1,0,0,0.2616094,510000,423727.27893552,-16.9162198165647,0
"1580",10689,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"NW2","D",238.85,10,12,10,223,193,"Good","owner-occupied",51.562758,-0.200774,29,69,3,"cricklewood","Thames Water",50100,"Camden","rail",0,1,0,0.5953012,1847000,1534180.17177983,-16.93664473309,0
"1581",744,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"E17","D",70,3,3,1.6,224,117,"Good","owner-occupied",51.591948,-0.025746,124,17,3,"walthamstow central","Thames Water",51700,"Waltham Forest","tube",1,0,1,0.7202026,508000,421938.143075704,-16.9413104181686,0
"1582",6406,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"DA15","D",112,6,4.6,2,222,92,"Average","owner-occupied",51.448188,0.100723,31,34,5,"sidcup","Thames Water",56500,"Bexley","rail",0,1,0,1.109199,593000,492533.719322172,-16.9420372137989,0
"1583",12942,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"KT5","D",96.35,6,6,5.5,212,197,"Average","owner-occupied",51.395076,-0.281719,67,24,5,"berrylands","Thames Water",64600,"Kingston upon Thames","rail",0,1,0,0.4045314,822000,682081.912585938,-17.0216651355306,0
"1584",15489,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"NW10","D",154,6,6.8,3.4,240,118,"Average","owner-occupied",51.5363,-0.240907,58,51,3,"willesden junction","Thames Water",44000,"Brent","tube",2,0,1,0.3958318,968000,803102.002844262,-17.0349170615432,0
"1585",15464,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SE4","D",55.47,2,3.2,3.1,342,334,"Average","owner-occupied",51.455827,-0.032718,79,28,3,"crofton park","Thames Water",58800,"Lewisham","rail",0,1,0,0.2038192,376000,311918.721626061,-17.0428931845581,0
"1586",11306,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SE18","E",60,3,3.7,1.1,351,104,"Average","owner-occupied",51.478276,0.085227,92,63,4,"plumstead","Thames Water",49700,"Greenwich","rail",0,1,0,1.0681866,388000,321853.503246395,-17.0480661736096,0
"1587",5686,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"E11","D",125,5,5.2,2.1,236,94,"Average","owner-occupied",51.567344,0.014656,79,24,3,"leytonstone","Thames Water",49800,"Redbridge","tube",1,0,0,0.3958318,801000,664271.209065775,-17.0697616646972,0
"1588",10708,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"BR3","D",99,6,4.4,2.7,250,154,"Average","owner-occupied",51.399132,-0.034563,46,40,5,"eden park","Thames Water",59500,"Bromley","rail",0,1,0,0.9370712,586000,485961.154870987,-17.0714752779885,0
"1589",2312,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"UB5","D",63,2,3.6,1.9,298,158,"Average","owner-occupied",51.537573,-0.366261,76,32,5,"northolt","Affinity Water",44800,"Ealing","tube",1,0,0,0.9985898,277000,229662.028568818,-17.0895203722677,0
"1590",12240,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"SE7","E",132,7,6.6,2.4,282,100,"Very Poor","owner-occupied",51.480316,0.027871,56,45,3,"westcombe park","Thames Water",55700,"Greenwich","rail",0,1,0,0.8680958,926000,767600.052665888,-17.1058258460164,0
"1591",8033,NA,NA,"D","N","F",NA,NA,NA,NA,NA,NA,"RM2","D",133,8,6.2,2.7,262,114,"Average","owner-occupied",51.593709,0.192813,81,32,6,"gidea park","Essex & Suffolk Water",49800,"Havering","rail",0,1,0,1.174446,719000,596007.120123388,-17.1061029035621,0
"1592",1894,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"E4","C",69.8,3,1.9,1.8,166,155,"Average","owner-occupied",51.631807,-0.001503,34,56,5,"chingford","Thames Water",55200,"Waltham Forest","light_rail",0,0,1,0.5598814,396000,327863.776237781,-17.2061171116714,0
"1593",6736,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"HA3","E",70,5,4.9,2.8,420,236,"Average","owner-occupied",51.594371,-0.3019,70,49,4,"queensbury","Affinity Water",48900,"Brent","tube",1,0,0,0.8879806,527000,435735.728669555,-17.3176985446765,0
"1594",9805,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SE17","C",63.36,3,2.8,2.3,269,220,"Very Poor","owner-occupied",51.48527,-0.099808,126,4,2,"kennington","Thames Water",46800,"Southwark","tube",1,0,0,0.4766138,491000,405755.860337587,-17.3613319068051,0
"1595",1604,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"N1","D",53.83,3,3,2,333,224,"Very Poor","owner-occupied",51.542401,-0.100991,112,37,2,"essex road","Thames Water",53300,"Islington","rail",0,1,0,0.2417246,6e+05,495818.521167632,-17.3635798053946,0
"1596",486,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"UB3","D",90,5,3.4,1.4,198,76,"Average","rental (private)",51.498755,-0.42156,103,31,5,"hayes and harlington","Affinity Water",51600,"Hillingdon","rail",0,1,0,0.531297,524000,432648.710249435,-17.4334522424742,0
"1597",7740,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"BR6","C",75,3,2.7,2.5,202,186,"Average","owner-occupied",51.377707,0.080782,41,94,6,"orpington","Thames Water",66900,"Bromley","rail",0,1,0,0.761215,404000,332876.913792757,-17.6047243087234,0
"1598",9298,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SE20","D",61,3,3,1.1,277,105,"Very Poor","rental (private)",51.416564,-0.069426,153,63,3,"crystal palace","Thames Water",54200,"Bromley","light_rail",0,1,1,0.4020458,412000,339297.399831122,-17.6462621769122,0
"1599",6711,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"E11","D",39,2,1.6,0.4,238,61,"Average","rental (private)",51.570216,0.00591,76,18,3,"leytonstone","Thames Water",54000,"Redbridge","tube",1,0,0,0.260988,387000,318652.342574804,-17.6608933915234,0
"1600",697,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"HA7","D",76,5,3.4,0.9,255,67,"Average","owner-occupied",51.601738,-0.31514,85,56,5,"harrow and wealdstone","Affinity Water",65400,"Harrow","tube",2,1,1,1.3043186,615000,506115.452004686,-17.7048045520836,0
"1601",9656,NA,NA,"D","N","F",NA,NA,NA,NA,NA,NA,"CR8","D",150,7,5.3,3.2,199,118,"Average","owner-occupied",51.332146,-0.129128,104,102,6,"reedham","SES Water",67500,"Croydon","rail",0,1,0,0.5132764,821000,675470.660516414,-17.7258635180982,0
"1602",8853,NA,NA,"F","N","L",NA,NA,NA,"BARKINGSIDE",NA,NA,"IG6","C",47,2,1.3,1.3,157,153,"Average","owner-occupied",51.595304,0.085414,108,31,4,"fairlop","Thames Water",51500,"Redbridge","tube",1,0,0,0.3305848,222000,182570.373940691,-17.7610928195083,0
"1603",14384,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"RM9","C",70,4,2.1,0.8,174,63,"Average","owner-occupied",51.542232,0.129827,90,7,5,"becontree","Essex & Suffolk Water",39400,"Barking and Dagenham","tube",1,0,0,0.260988,361000,296858.540588859,-17.7677172884046,0
"1604",15514,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"HA7","C",156,6,5.1,2.9,187,103,"Average","owner-occupied",51.612972,-0.307214,133,73,5,"stanmore","Affinity Water",65400,"Harrow","tube",1,0,0,0.782964,976000,802526.028294331,-17.7739725108268,0
"1605",2538,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"RM6","D",91,4,4.3,1.3,245,70,"Good","owner-occupied",51.575402,0.128072,144,21,5,"chadwell heath","Essex & Suffolk Water",46600,"Redbridge","rail",0,1,0,0.6108362,429000,352741.998258792,-17.7757579816336,0
"1606",13436,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"RM11","E",112.9,6,6.2,6,300,292,"Average","owner-occupied",51.572986,0.211182,97,26,6,"emerson park","Essex & Suffolk Water",54000,"Havering","light_rail",0,0,1,0.4983628,579000,475801.004876359,-17.823660643116,0
"1607",5192,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SE6","D",73,3,3.1,0.8,245,56,"Average","rental (private)",51.437401,-0.031654,68,26,3,"bellingham","Thames Water",45100,"Lewisham","rail",0,1,0,0.739466,462000,379543.532572641,-17.8477202223722,0
"1608",1021,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"W8","D",97,4,4.2,2,246,116,"Average","owner-occupied",51.505543,-0.191617,53,31,1,"high street kensington","Thames Water",70900,"Kensington and Chelsea","tube",2,0,0,0.3566836,1795000,1474427.39429344,-17.8591980895021,0
"1609",14506,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"TW7","C",68,5,2.5,0.8,210,64,"Average","rental (private)",51.460874,-0.348014,65,17,5,"hounslow","Thames Water",58400,"Hounslow","rail",0,1,0,0.9209148,507000,416159.344776772,-17.9172889986643,0
"1610",1351,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"HA4","E",125,6,6.8,1.7,308,76,"Average","owner-occupied",51.568814,-0.414907,119,41,6,"ruislip manor","Affinity Water",59800,"Hillingdon","tube",2,0,0,0.490906,696000,571113.904617168,-17.9434045090276,0
"1611",13639,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"IG1","C",60,3,2,1.5,193,143,"Good","owner-occupied",51.569555,0.060642,120,19,4,"gants hill","Thames Water",50200,"Redbridge","tube",1,0,0,0.7028034,331000,271557.873615955,-17.9583463395905,0
"1612",14863,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"DA16","D",88,5,4.9,2.3,313,144,"Average","owner-occupied",51.469755,0.09712,88,57,4,"welling","Thames Water",49400,"Bexley","rail",0,1,0,0.5642312,480000,393533.291817166,-18.0138975380903,0
"1613",703,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"N12","C",157,7,5.1,3.1,186,110,"Average","owner-occupied",51.612779,-0.177233,71,92,4,"west finchley","Affinity Water",51100,"Barnet","tube",1,0,0,0.6934824,875000,716855.752157846,-18.0736283248176,0
"1614",2006,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"E14","C",43.43,2,1.8,1.8,279,271,"Average","rental (private)",51.512759,-0.03534,106,7,2,"limehouse","Thames Water",58600,"Tower Hamlets","light_rail",0,0,1,0.1951196,406000,332496.734483773,-18.1042525902037,0
"1615",484,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"CR0","D",76,3,4.7,2.9,362,224,"Good","owner-occupied",51.382272,-0.09728,175,56,5,"west croydon","Thames Water",46000,"Croydon","light_rail",0,1,1,0.4654286,316000,258734.325785027,-18.1220488022068,0
"1616",5328,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"CR2","E",94,4,5.9,2.2,354,130,"Average","owner-occupied",51.364343,-0.089735,142,70,5,"south croydon","Thames Water",51400,"Croydon","rail",0,1,0,0.1789632,467000,382344.397003304,-18.1275381149243,0
"1617",14732,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW6","D",60.56,3,4,3,393,294,"Very Poor","owner-occupied",51.473369,-0.187072,206,6,2,"imperial wharf","Thames Water",56300,"Hammersmith and Fulham","light_rail",0,1,1,0.3597906,671000,549287.084528865,-18.1390336022556,0
"1618",7987,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"KT1","D",123,6,4,2.1,185,94,"Good","owner-occupied",51.406994,-0.306621,34,11,6,"kingston","Thames Water",63900,"Kingston upon Thames","rail",0,1,0,0.6543342,915000,748292.683254046,-18.2193788793392,0
"1619",4216,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"DA15","D",58,3,2.6,1.4,228,130,"Average","owner-occupied",51.452133,0.105898,114,42,4,"welling","Thames Water",51000,"Bexley","rail",0,1,0,1.4689896,3e+05,245313.86151815,-18.2287128272834,0
"1620",595,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SW1V","D",109,4,4.1,2.2,194,104,"Average","rental (private)",51.488154,-0.131017,57,9,1,"pimlico","Thames Water",51700,"Westminster","tube",1,0,0,0.3249922,1376000,1124744.53829523,-18.2598446006376,0
"1621",8614,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"E5","C",79,4,2.7,1.9,196,139,"Poor","rental (private)",51.55906,-0.054035,193,21,2,"clapton","Thames Water",49700,"Hackney","light_rail",0,0,1,0.4020458,675000,551672.599317016,-18.2707260271087,0
"1622",1360,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"RM7","D",79,4,3.2,0.9,227,64,"Good","owner-occupied",51.574008,0.168486,114,17,6,"romford","Essex & Suffolk Water",48400,"Havering","light_rail",0,1,1,0.8401328,420000,343202.740872359,-18.2850616970573,0
"1623",5589,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"CR0","C",54.523,3,2,1.6,196,150,"Average","owner-occupied",51.378048,-0.02785,34,69,5,"west wickham","Thames Water",52300,"Croydon","rail",0,1,0,0.7320092,368000,300613.017504293,-18.3116800260072,0
